suburb,state,postcode,details,suburb_hyphen,link
leppington,nsw,2179,,leppington,https://www.realestate.com.au/nsw/leppington-2179/
lerderderg,vic,3458,,lerderderg,https://www.realestate.com.au/vic/lerderderg-3458/
lerida,nsw,2581,,lerida,https://www.realestate.com.au/nsw/lerida-2581/
leschenault,wa,6233,,leschenault,https://www.realestate.com.au/wa/leschenault-6233/
lesley,wa,6111,,lesley,https://www.realestate.com.au/wa/lesley-6111/
leslie,qld,4370,,leslie,https://www.realestate.com.au/qld/leslie-4370/
leslie dam,qld,4370,,leslie-dam,https://www.realestate.com.au/qld/leslie-dam-4370/
leslie manor,vic,3260,,leslie-manor,https://www.realestate.com.au/vic/leslie-manor-3260/
leslie vale,tas,7054,,leslie-vale,https://www.realestate.com.au/tas/leslie-vale-7054/
lesmurdie,wa,6076,,lesmurdie,https://www.realestate.com.au/wa/lesmurdie-6076/
lethbridge,vic,3332,,lethbridge,https://www.realestate.com.au/vic/lethbridge-3332/
lethbridge park,nsw,2770,,lethbridge-park,https://www.realestate.com.au/nsw/lethbridge-park-2770/
lethebrook,qld,4800,,lethebrook,https://www.realestate.com.au/qld/lethebrook-4800/
leumeah,nsw,2560,,leumeah,https://www.realestate.com.au/nsw/leumeah-2560/
leura,nsw,2780,,leura,https://www.realestate.com.au/nsw/leura-2780/
levendale,tas,7120,,levendale,https://www.realestate.com.au/tas/levendale-7120/
levenstrath,nsw,2460,,levenstrath,https://www.realestate.com.au/nsw/levenstrath-2460/
lewinsbrook,nsw,2311,,lewinsbrook,https://www.realestate.com.au/nsw/lewinsbrook-2311/
lewis ponds,nsw,2800,,lewis-ponds,https://www.realestate.com.au/nsw/lewis-ponds-2800/
lower lewis ponds,nsw,2800,,lower-lewis-ponds,https://www.realestate.com.au/nsw/lower-lewis-ponds-2800/
lewisham,nsw,2049,,lewisham,https://www.realestate.com.au/nsw/lewisham-2049/
lewisham,tas,7173,,lewisham,https://www.realestate.com.au/tas/lewisham-7173/
lewiston,sa,5501,,lewiston,https://www.realestate.com.au/sa/lewiston-5501/
lexia,wa,6079,,lexia,https://www.realestate.com.au/wa/lexia-6079/
lexton,vic,3352,,lexton,https://www.realestate.com.au/vic/lexton-3352/
leyburn,qld,4365,,leyburn,https://www.realestate.com.au/qld/leyburn-4365/
leycester,nsw,2480,,leycester,https://www.realestate.com.au/nsw/leycester-2480/
leydens hill,qld,4714,,leydens-hill,https://www.realestate.com.au/qld/leydens-hill-4714/
liawenee,tas,7030,,liawenee,https://www.realestate.com.au/tas/liawenee-7030/
licola,vic,3858,,licola,https://www.realestate.com.au/vic/licola-3858/
licola north,vic,3858,,licola-north,https://www.realestate.com.au/vic/licola-north-3858/
lidcombe,nsw,2141,,lidcombe,https://www.realestate.com.au/nsw/lidcombe-2141/
lidcombe north,nsw,2141,po boxes,lidcombe-north,https://www.realestate.com.au/nsw/lidcombe-north-2141/
liddell,nsw,2333,,liddell,https://www.realestate.com.au/nsw/liddell-2333/
lidsdale,nsw,2790,,lidsdale,https://www.realestate.com.au/nsw/lidsdale-2790/
lidster,nsw,2800,,lidster,https://www.realestate.com.au/nsw/lidster-2800/
liena,tas,7304,,liena,https://www.realestate.com.au/tas/liena-7304/
lietinna,tas,7260,,lietinna,https://www.realestate.com.au/tas/lietinna-7260/
liffey,tas,7301,,liffey,https://www.realestate.com.au/tas/liffey-7301/
light pass,sa,5355,,light-pass,https://www.realestate.com.au/sa/light-pass-5355/
lighthouse beach,nsw,2444,care po,lighthouse-beach,https://www.realestate.com.au/nsw/lighthouse-beach-2444/
lightning ridge,nsw,2834,,lightning-ridge,https://www.realestate.com.au/nsw/lightning-ridge-2834/
lightsview,sa,5085,,lightsview,https://www.realestate.com.au/sa/lightsview-5085/
lileah,tas,7330,,lileah,https://www.realestate.com.au/tas/lileah-7330/
lilli pilli,nsw,2229,sutherland shire council,lilli-pilli,https://www.realestate.com.au/nsw/lilli-pilli-2229/
lilli pilli,nsw,2536,eurobodalla shire council,lilli-pilli,https://www.realestate.com.au/nsw/lilli-pilli-2536/
lillian rock,nsw,2480,,lillian-rock,https://www.realestate.com.au/nsw/lillian-rock-2480/
lillico,vic,3820,,lillico,https://www.realestate.com.au/vic/lillico-3820/
lillico,tas,7310,,lillico,https://www.realestate.com.au/tas/lillico-7310/
lillicur,vic,3371,,lillicur,https://www.realestate.com.au/vic/lillicur-3371/
lillimur,vic,3420,,lillimur,https://www.realestate.com.au/vic/lillimur-3420/
lilliput,vic,3682,indigo,lilliput,https://www.realestate.com.au/vic/lilliput-3682/
lilydale,nsw,2460,,lilydale,https://www.realestate.com.au/nsw/lilydale-2460/
lilydale,vic,3140,,lilydale,https://www.realestate.com.au/vic/lilydale-3140/
lilydale,qld,4344,,lilydale,https://www.realestate.com.au/qld/lilydale-4344/
lilydale,tas,7268,,lilydale,https://www.realestate.com.au/tas/lilydale-7268/
north lilydale,tas,7268,,north-lilydale,https://www.realestate.com.au/tas/north-lilydale-7268/
lilyfield,nsw,2040,,lilyfield,https://www.realestate.com.au/nsw/lilyfield-2040/
lilyvale,nsw,2508,,lilyvale,https://www.realestate.com.au/nsw/lilyvale-2508/
lilyvale,qld,4352,toowoomba regional council,lilyvale,https://www.realestate.com.au/qld/lilyvale-4352/
lilyvale,qld,4723,central highlands regional council,lilyvale,https://www.realestate.com.au/qld/lilyvale-4723/
lilywood,qld,4513,,lilywood,https://www.realestate.com.au/qld/lilywood-4513/
lima,vic,3673,,lima,https://www.realestate.com.au/vic/lima-3673/
lima east,vic,3673,,lima-east,https://www.realestate.com.au/vic/lima-east-3673/
lima south,vic,3673,,lima-south,https://www.realestate.com.au/vic/lima-south-3673/
limbri,nsw,2352,,limbri,https://www.realestate.com.au/nsw/limbri-2352/
lime lake,wa,6315,,lime-lake,https://www.realestate.com.au/wa/lime-lake-6315/
limeburners creek,nsw,2324,mid-coast council,limeburners-creek,https://www.realestate.com.au/nsw/limeburners-creek-2324/
limeburners creek,nsw,2444,port macquarie-hastings council,limeburners-creek,https://www.realestate.com.au/nsw/limeburners-creek-2444/
limekilns,nsw,2795,,limekilns,https://www.realestate.com.au/nsw/limekilns-2795/
limerick,nsw,2583,,limerick,https://www.realestate.com.au/nsw/limerick-2583/
limestone,nsw,2361,,limestone,https://www.realestate.com.au/nsw/limestone-2361/
limestone,vic,3717,,limestone,https://www.realestate.com.au/vic/limestone-3717/
limestone,qld,4714,,limestone,https://www.realestate.com.au/qld/limestone-4714/
limestone creek,qld,4701,,limestone-creek,https://www.realestate.com.au/qld/limestone-creek-4701/
limestone ridges,qld,4305,,limestone-ridges,https://www.realestate.com.au/qld/limestone-ridges-4305/
limevale,qld,4384,,limevale,https://www.realestate.com.au/qld/limevale-4384/
limmen,nt,0852,,limmen,https://www.realestate.com.au/nt/limmen-0852/
limpinwood,nsw,2484,,limpinwood,https://www.realestate.com.au/nsw/limpinwood-2484/
linburn,nsw,2850,,linburn,https://www.realestate.com.au/nsw/linburn-2850/
lincoln gap,sa,5715,,lincoln-gap,https://www.realestate.com.au/sa/lincoln-gap-5715/
lincoln national park,sa,5607,,lincoln-national-park,https://www.realestate.com.au/sa/lincoln-national-park-5607/
linden,nsw,2778,,linden,https://www.realestate.com.au/nsw/linden-2778/
linden,qld,4490,,linden,https://www.realestate.com.au/qld/linden-4490/
linden park,sa,5065,,linden-park,https://www.realestate.com.au/sa/linden-park-5065/
lindendale,nsw,2480,,lindendale,https://www.realestate.com.au/nsw/lindendale-2480/
lindenow,vic,3865,,lindenow,https://www.realestate.com.au/vic/lindenow-3865/
lindenow south,vic,3875,,lindenow-south,https://www.realestate.com.au/vic/lindenow-south-3875/
lindesay,nsw,2347,,lindesay,https://www.realestate.com.au/nsw/lindesay-2347/
lindesay creek,nsw,2476,,lindesay-creek,https://www.realestate.com.au/nsw/lindesay-creek-2476/
mount lindesay,qld,4287,,mount-lindesay,https://www.realestate.com.au/qld/mount-lindesay-4287/
mount lindesay,wa,6333,,mount-lindesay,https://www.realestate.com.au/wa/mount-lindesay-6333/
lindfield,nsw,2070,,lindfield,https://www.realestate.com.au/nsw/lindfield-2070/
lindfield west,nsw,2070,po boxes,lindfield-west,https://www.realestate.com.au/nsw/lindfield-west-2070/
lindifferon,nsw,2710,,lindifferon,https://www.realestate.com.au/nsw/lindifferon-2710/
lindisfarne,tas,7015,,lindisfarne,https://www.realestate.com.au/tas/lindisfarne-7015/
lindley,sa,5320,,lindley,https://www.realestate.com.au/sa/lindley-5320/
lindon,sa,5731,,lindon,https://www.realestate.com.au/sa/lindon-5731/
lindsay,vic,3312,,lindsay,https://www.realestate.com.au/vic/lindsay-3312/
lindsay point,vic,3496,,lindsay-point,https://www.realestate.com.au/vic/lindsay-point-3496/
linfarne,wa,6258,,linfarne,https://www.realestate.com.au/wa/linfarne-6258/
linga,vic,3509,,linga,https://www.realestate.com.au/vic/linga-3509/
linley point,nsw,2066,,linley-point,https://www.realestate.com.au/nsw/linley-point-2066/
linthorpe,qld,4356,,linthorpe,https://www.realestate.com.au/qld/linthorpe-4356/
linton,vic,3360,,linton,https://www.realestate.com.au/vic/linton-3360/
linville,qld,4314,,linville,https://www.realestate.com.au/qld/linville-4314/
linwood,sa,5410,,linwood,https://www.realestate.com.au/sa/linwood-5410/
lionsville,nsw,2460,,lionsville,https://www.realestate.com.au/nsw/lionsville-2460/
liparoo,vic,3549,,liparoo,https://www.realestate.com.au/vic/liparoo-3549/
lipson,sa,5607,,lipson,https://www.realestate.com.au/sa/lipson-5607/
lisarow,nsw,2250,,lisarow,https://www.realestate.com.au/nsw/lisarow-2250/
lisle,tas,7260,,lisle,https://www.realestate.com.au/tas/lisle-7260/
lismore,nsw,2480,,lismore,https://www.realestate.com.au/nsw/lismore-2480/
lismore,vic,3324,,lismore,https://www.realestate.com.au/vic/lismore-3324/
lismore dc,nsw,2480,po boxes,lismore-dc,https://www.realestate.com.au/nsw/lismore-dc-2480/
lismore heights,nsw,2480,,lismore-heights,https://www.realestate.com.au/nsw/lismore-heights-2480/
north lismore,nsw,2480,,north-lismore,https://www.realestate.com.au/nsw/north-lismore-2480/
south lismore,nsw,2480,,south-lismore,https://www.realestate.com.au/nsw/south-lismore-2480/
liston,nsw,2372,,liston,https://www.realestate.com.au/nsw/liston-2372/
litchfield,vic,3480,,litchfield,https://www.realestate.com.au/vic/litchfield-3480/
litchfield park,nt,0822,,litchfield-park,https://www.realestate.com.au/nt/litchfield-park-0822/
lithgow,nsw,2790,,lithgow,https://www.realestate.com.au/nsw/lithgow-2790/
little bay,nsw,2036,,little-bay,https://www.realestate.com.au/nsw/little-bay-2036/
little desert,vic,3418,,little-desert,https://www.realestate.com.au/vic/little-desert-3418/
little sandy desert,wa,6646,,little-sandy-desert,https://www.realestate.com.au/wa/little-sandy-desert-6646/
little italy,wa,6359,,little-italy,https://www.realestate.com.au/wa/little-italy-6359/
little jacks creek,nsw,2339,,little-jacks-creek,https://www.realestate.com.au/nsw/little-jacks-creek-2339/
little jilliby,nsw,2259,,little-jilliby,https://www.realestate.com.au/nsw/little-jilliby-2259/
little mountain,qld,4551,,little-mountain,https://www.realestate.com.au/qld/little-mountain-4551/
little mulgrave,qld,4865,,little-mulgrave,https://www.realestate.com.au/qld/little-mulgrave-4865/
little pelican,nsw,2281,,little-pelican,https://www.realestate.com.au/nsw/little-pelican-2281/
little pine lagoon,tas,7140,,little-pine-lagoon,https://www.realestate.com.au/tas/little-pine-lagoon-7140/
little plain,nsw,2360,,little-plain,https://www.realestate.com.au/nsw/little-plain-2360/
little river,nsw,2720,,little-river,https://www.realestate.com.au/nsw/little-river-2720/
little river,vic,3211,,little-river,https://www.realestate.com.au/vic/little-river-3211/
little swanport,tas,7190,,little-swanport,https://www.realestate.com.au/tas/little-swanport-7190/
little topar,nsw,2880,,little-topar,https://www.realestate.com.au/nsw/little-topar-2880/
little wobby,nsw,2256,,little-wobby,https://www.realestate.com.au/nsw/little-wobby-2256/
littlehampton,sa,5250,,littlehampton,https://www.realestate.com.au/sa/littlehampton-5250/
littleton,nsw,2790,,littleton,https://www.realestate.com.au/nsw/littleton-2790/
south littleton,nsw,2790,,south-littleton,https://www.realestate.com.au/nsw/south-littleton-2790/
liverpool,nsw,2170,,liverpool,https://www.realestate.com.au/nsw/liverpool-2170/
liverpool south,nsw,2170,care po,liverpool-south,https://www.realestate.com.au/nsw/liverpool-south-2170/
liverpool westfield,nsw,2170,po boxes,liverpool-westfield,https://www.realestate.com.au/nsw/liverpool-westfield-2170/
livingstone,nt,0822,,livingstone,https://www.realestate.com.au/nt/livingstone-0822/
lizard,qld,4892,,lizard,https://www.realestate.com.au/qld/lizard-4892/
llanarth,nsw,2795,,llanarth,https://www.realestate.com.au/nsw/llanarth-2795/
llanarth,qld,4820,,llanarth,https://www.realestate.com.au/qld/llanarth-4820/
llandilo,nsw,2747,,llandilo,https://www.realestate.com.au/nsw/llandilo-2747/
llanelly,vic,3551,,llanelly,https://www.realestate.com.au/vic/llanelly-3551/
llangothlin,nsw,2365,,llangothlin,https://www.realestate.com.au/nsw/llangothlin-2365/
llowalong,vic,3862,,llowalong,https://www.realestate.com.au/vic/llowalong-3862/
lloyd,nsw,2650,,lloyd,https://www.realestate.com.au/nsw/lloyd-2650/
lloyd creek,nt,0822,,lloyd-creek,https://www.realestate.com.au/nt/lloyd-creek-0822/
mount lloyd,tas,7140,,mount-lloyd,https://www.realestate.com.au/tas/mount-lloyd-7140/
loadstone,nsw,2474,,loadstone,https://www.realestate.com.au/nsw/loadstone-2474/
lobethal,sa,5241,,lobethal,https://www.realestate.com.au/sa/lobethal-5241/
loccota,tas,7255,,loccota,https://www.realestate.com.au/tas/loccota-7255/
loch,vic,3945,,loch,https://www.realestate.com.au/vic/loch-3945/
loch lomond,qld,4370,,loch-lomond,https://www.realestate.com.au/qld/loch-lomond-4370/
loch sport,vic,3851,,loch-sport,https://www.realestate.com.au/vic/loch-sport-3851/
loch valley,vic,3833,,loch-valley,https://www.realestate.com.au/vic/loch-valley-3833/
lochaber,sa,5271,,lochaber,https://www.realestate.com.au/sa/lochaber-5271/
lochiel,nsw,2549,,lochiel,https://www.realestate.com.au/nsw/lochiel-2549/
lochiel,sa,5510,,lochiel,https://www.realestate.com.au/sa/lochiel-5510/
lochington,qld,4720,,lochington,https://www.realestate.com.au/qld/lochington-4720/
lochinvar,nsw,2321,,lochinvar,https://www.realestate.com.au/nsw/lochinvar-2321/
marvel loch,wa,6426,,marvel-loch,https://www.realestate.com.au/wa/marvel-loch-6426/
lock,sa,5633,,lock,https://www.realestate.com.au/sa/lock-5633/
lockes claypan,sa,5655,,lockes-claypan,https://www.realestate.com.au/sa/lockes-claypan-5655/
lockhart,nsw,2656,,lockhart,https://www.realestate.com.au/nsw/lockhart-2656/
lockhart river,qld,4892,,lockhart-river,https://www.realestate.com.au/qld/lockhart-river-4892/
lockier,wa,6522,,lockier,https://www.realestate.com.au/wa/lockier-6522/
lockington,vic,3563,,lockington,https://www.realestate.com.au/vic/lockington-3563/
lockleys,sa,5032,,lockleys,https://www.realestate.com.au/sa/lockleys-5032/
lockridge,wa,6054,,lockridge,https://www.realestate.com.au/wa/lockridge-6054/
lockrose,qld,4342,,lockrose,https://www.realestate.com.au/qld/lockrose-4342/
locksley,nsw,2795,,locksley,https://www.realestate.com.au/nsw/locksley-2795/
locksley,vic,3665,,locksley,https://www.realestate.com.au/vic/locksley-3665/
lockwood,vic,3551,,lockwood,https://www.realestate.com.au/vic/lockwood-3551/
lockwood south,vic,3551,,lockwood-south,https://www.realestate.com.au/vic/lockwood-south-3551/
lockyer,qld,4344,,lockyer,https://www.realestate.com.au/qld/lockyer-4344/
lockyer,wa,6330,,lockyer,https://www.realestate.com.au/wa/lockyer-6330/
lockyer waters,qld,4311,,lockyer-waters,https://www.realestate.com.au/qld/lockyer-waters-4311/
upper lockyer,qld,4352,,upper-lockyer,https://www.realestate.com.au/qld/upper-lockyer-4352/
loddon vale,vic,3575,,loddon-vale,https://www.realestate.com.au/vic/loddon-vale-3575/
loftus,nsw,2232,,loftus,https://www.realestate.com.au/nsw/loftus-2232/
loftville,nsw,2480,,loftville,https://www.realestate.com.au/nsw/loftville-2480/
logan,vic,3475,,logan,https://www.realestate.com.au/vic/logan-3475/
logan central,qld,4114,,logan-central,https://www.realestate.com.au/qld/logan-central-4114/
logan reserve,qld,4133,,logan-reserve,https://www.realestate.com.au/qld/logan-reserve-4133/
logan village,qld,4207,,logan-village,https://www.realestate.com.au/qld/logan-village-4207/
loganholme,qld,4129,,loganholme,https://www.realestate.com.au/qld/loganholme-4129/
loganholme dc,qld,4129,po boxes,loganholme-dc,https://www.realestate.com.au/qld/loganholme-dc-4129/
loganlea,qld,4131,,loganlea,https://www.realestate.com.au/qld/loganlea-4131/
logans crossing,nsw,2439,,logans-crossing,https://www.realestate.com.au/nsw/logans-crossing-2439/
logie brae,nsw,2713,,logie-brae,https://www.realestate.com.au/nsw/logie-brae-2713/
loira,tas,7275,,loira,https://www.realestate.com.au/tas/loira-7275/
london lakes,tas,7140,,london-lakes,https://www.realestate.com.au/tas/london-lakes-7140/
londonderry,nsw,2753,,londonderry,https://www.realestate.com.au/nsw/londonderry-2753/
londonderry,wa,6429,,londonderry,https://www.realestate.com.au/wa/londonderry-6429/
londrigan,vic,3678,,londrigan,https://www.realestate.com.au/vic/londrigan-3678/
lonesome creek,qld,4719,,lonesome-creek,https://www.realestate.com.au/qld/lonesome-creek-4719/
long beach,nsw,2536,,long-beach,https://www.realestate.com.au/nsw/long-beach-2536/
long flat,nsw,2446,,long-flat,https://www.realestate.com.au/nsw/long-flat-2446/
long flat,qld,4570,,long-flat,https://www.realestate.com.au/qld/long-flat-4570/
long flat,sa,5253,,long-flat,https://www.realestate.com.au/sa/long-flat-5253/
long gully,vic,3550,,long-gully,https://www.realestate.com.au/vic/long-gully-3550/
long jetty,nsw,2261,,long-jetty,https://www.realestate.com.au/nsw/long-jetty-2261/
long plain,nsw,2360,inverell shire council,long-plain,https://www.realestate.com.au/nsw/long-plain-2360/
long plain,nsw,2629,snowy monaro regional council,long-plain,https://www.realestate.com.au/nsw/long-plain-2629/
long plains,sa,5501,,long-plains,https://www.realestate.com.au/sa/long-plains-5501/
long pocket,qld,4850,,long-pocket,https://www.realestate.com.au/qld/long-pocket-4850/
long point,nsw,2330,singleton shire council,long-point,https://www.realestate.com.au/nsw/long-point-2330/
long point,nsw,2564,campbelltown city council,long-point,https://www.realestate.com.au/nsw/long-point-2564/
long reach,tas,7253,,long-reach,https://www.realestate.com.au/tas/long-reach-7253/
longarm,nsw,2347,,longarm,https://www.realestate.com.au/nsw/longarm-2347/
longerenong,vic,3401,,longerenong,https://www.realestate.com.au/vic/longerenong-3401/
longford,vic,3851,,longford,https://www.realestate.com.au/vic/longford-3851/
longford,tas,7301,,longford,https://www.realestate.com.au/tas/longford-7301/
longlea,vic,3551,,longlea,https://www.realestate.com.au/vic/longlea-3551/
longley,tas,7150,,longley,https://www.realestate.com.au/tas/longley-7150/
